#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoen souboru: 14.02.2024 22:12
#Staenm publikovanch dat souhlaste s podmnkami uit tchto dat.

METADATA
Stanice ID;Jmno stanice;Zatek men;Konec men;Zempisn dlka;Zempisn ka;Nadmosk vka
P1PSTR01;Praha

PSTROJE
Pstroj;Zatek men;Konec men;Vka pstroje [m]
Teplomr;01.01.2003;31.05.2010;2
Teplomr;01.01.2011;30.06.2017;2

PRVEK
Prmrn denn teplota vzduchu [T.AVG

Popis:
Hodnota - hodnota prvku
Pznak - roziujc informace o hodnot

DATA
Rok;Msc;Den;Hodnota;Pznak
2003;08;31;14.6;
2003;09;1;13.9;
2003;09;2;11.7;
2003;09;3;13.6;
2003;09;4;15.7;
2003;09;5;14;
2003;09;6;16.3;
2003;09;7;16.8;
2003;09;8;18.3;
2003;09;9;15.2;
2003;09;10;15.6;
2003;09;11;13;
2003;09;12;14.3;
2003;09;13;13.2;
2003;09;14;13.9;
2003;09;15;13.2;
2003;09;16;14.8;
2003;09;17;15.7;
2003;09;18;17;
2003;09;19;18.8;
2003;09;20;18.9;
2003;09;21;20.4;
2003;09;22;19.6;
2003;09;23;14.4;
2003;09;24;10;
2003;09;25;9.6;
2003;09;26;11.3;
2003;09;27;12.6;
2003;09;28;13.2;
2003;09;29;13.8;
2003;09;30;10.3;
2003;10;1;12.5;
2003;10;2;15.2;
2003;10;3;14.1;
2003;10;4;12.7;
2003;10;5;7.8;
2003;10;6;9.3;
2003;10;7;8.1;
2003;10;8;8.5;
2003;10;9;9.1;
2003;10;10;12.9;
2003;10;11;12.9;
2003;10;12;8.1;
2003;10;13;5.4;
2003;10;14;5.7;
2003;10;15;6.9;
2003;10;16;5.8;
2003;10;17;3.2;
2003;10;18;4.6;
2003;10;19;2.5;
2003;10;20;4.6;
2003;10;21;4;
2003;10;22;4;
2003;10;23;.4;
2003;10;24;-1.8;
2003;10;25;2.3;
2003;10;26;4.6;
2003;10;27;2.4;
2003;10;28;1.5;
2003;10;29;2;
2003;10;30;5.9;
2003;10;31;6.1;
2003;11;1;7.6;
2003;11;2;8.4;
2003;11;3;9.9;
2003;11;4;8.6;
2003;11;5;4.3;
2003;11;6;2.4;
2003;11;7;5.6;
2003;11;8;6.7;
2003;11;9;3.3;
2003;11;10;1.8;
2003;11;11;3;
2003;11;12;1;
2003;11;13;1.2;
2003;11;14;.9;
2003;11;15;4.6;
2003;11;16;2.8;
2003;11;17;6.4;
2003;11;18;7.7;
2003;11;19;10.5;
2003;11;20;8.6;
2003;11;21;6.4;
2003;11;22;4.8;
2003;11;23;6;
2003;11;24;5.6;
2003;11;25;7.3;
2003;11;26;7.1;
2003;11;27;7.6;
2003;11;28;7.4;
2003;11;29;6.4;
2003;11;30;3.4;
2003;12;1;6.7;
2003;12;2;7.2;
2003;12;3;6.1;
2003;12;4;5.1;
2003;12;5;3.8;
2003;12;6;2.5;
2003;12;7;-1.6;
2003;12;8;-3.6;
2003;12;9;-4.5;
2003;12;10;-.9;
2003;12;11;-.4;
2003;12;12;2.1;
2003;12;13;6;
2003;12;14;6.3;
2003;12;15;.3;
2003;12;16;.3;
2003;12;17;2.4;
2003;12;18;0;
2003;12;19;-1.2;
2003;12;20;4.3;
2003;12;21;5.9;
2003;12;22;-.5;
2003;12;23;-6.6;
2003;12;24;-8.9;
2003;12;25;-3.7;
2003;12;26;1.4;
2003;12;27;-.1;
2003;12;28;-1.6;
2003;12;29;1.8;
2003;12;30;.6;
2003;12;31;.2;
2004;01;1;-2.6;
2004;01;2;-3.6;
2004;01;3;-4.5;
2004;01;4;-5;
2004;01;5;-7.4;
2004;01;6;-9.7;
2004;01;7;-3.6;
2004;01;8;-2.9;
2004;01;9;-1.3;
2004;01;10;1.9;
2004;01;11;3.1;
2004;01;12;3.2;
2004;01;13;4;
2004;01;14;3.6;
2004;01;15;2.8;
2004;01;16;3.1;
2004;01;17;3.5;
2004;01;18;-.3;
2004;01;19;-.7;
2004;01;20;-.3;
2004;01;21;-3.1;
2004;01;22;-7.2;
2004;01;23;-11.1;
2004;01;24;-14;
2004;01;25;-9.3;
2004;01;26;-3.8;
2004;01;27;-3.5;
2004;01;28;-2.7;
2004;01;29;-1.9;
2004;01;30;.3;
2004;01;31;3.7;
2004;02;1;7.9;
2004;02;2;8;
2004;02;3;10.1;
2004;02;4;12.2;
2004;02;5;12.8;
2004;02;6;12.3;
2004;02;7;9.5;
2004;02;8;3.6;
2004;02;9;.3;
2004;02;10;.9;
2004;02;11;-.5;
2004;02;12;-4.8;
2004;02;13;3.1;
2004;02;14;5.3;
2004;02;15;3.4;
2004;02;16;3.4;
2004;02;17;2.8;
2004;02;18;1.9;
2004;02;19;0;
2004;02;20;-.8;
2004;02;21;1.2;
2004;02;22;1.5;
2004;02;23;-1.1;
2004;02;24;-2.1;
2004;02;25;-.8;
2004;02;26;.6;
2004;02;27;-.5;
2004;02;28;-.9;
2004;02;29;-2;
2004;03;1;-2;
2004;03;2;1.8;
2004;03;3;1.4;
2004;03;4;-2.3;
2004;03;5;-1.9;
2004;03;6;-1.7;
2004;03;7;1.9;
2004;03;8;-.4;
2004;03;9;-1.1;
2004;03;10;1.2;
2004;03;11;1.9;
2004;03;12;4.2;
2004;03;13;5.3;
2004;03;14;7.3;
2004;03;15;10;
2004;03;16;11.8;
2004;03;17;12.3;
2004;03;18;13.2;
2004;03;19;14.2;
2004;03;20;13.6;
2004;03;21;9.8;
2004;03;22;7.3;
2004;03;23;4.7;
2004;03;24;4.2;
2004;03;25;1.2;
2004;03;26;.5;
2004;03;27;1.6;
2004;03;28;4;
2004;03;29;6.5;
2004;03;30;7.4;
2004;03;31;8;
2004;04;1;9.8;
2004;04;2;11.6;
2004;04;3;13.4;
2004;04;4;11.7;
2004;04;5;8.5;
2004;04;6;5.9;
2004;04;7;6.2;
