#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoen souboru: 14.02.2024 22:12
#Staenm publikovanch dat souhlaste s podmnkami uit tchto dat.

METADATA
Stanice ID;Jmno stanice;Zatek men;Konec men;Zempisn dlka;Zempisn ka;Nadmosk vka
P1PKOM01;Praha
P1PKOM01;Praha

PSTROJE
Pstroj;Zatek men;Konec men;Vka pstroje [m]
Teplotnvlhkostn idlo;07.12.2017;31.12.2023;2

PRVEK
Prmrn denn teplota vzduchu [T.AVG

Popis:
Hodnota - hodnota prvku
Pznak - roziujc informace o hodnot

DATA
Rok;Msc;Den;Hodnota;Pznak
2018;08;3;27.7;
2018;08;4;24.8;
2018;08;5;23;
2018;08;6;22.4;
2018;08;7;25.8;
2018;08;8;24.8;
2018;08;9;26.3;
2018;08;10;18.7;
2018;08;11;19.1;
2018;08;12;19.9;
2018;08;13;23.5;
2018;08;14;21.5;
2018;08;15;21.7;
2018;08;16;23.1;
2018;08;17;22.7;
2018;08;18;23.4;
2018;08;19;25.4;
2018;08;20;25.8;
2018;08;21;23.1;
2018;08;22;23.7;
2018;08;23;25.4;
2018;08;24;19.9;
2018;08;25;16.9;
2018;08;26;14.6;
2018;08;27;18.7;
2018;08;28;19.1;
2018;08;29;19.9;
2018;08;30;19.1;
2018;08;31;16.3;
2018;09;1;14.6;
2018;09;2;17.1;
2018;09;3;19;
2018;09;4;19.4;
2018;09;5;18.2;
2018;09;6;18.6;
2018;09;7;18.2;
2018;09;8;15.6;
2018;09;9;16.8;
2018;09;10;20;
2018;09;11;20.1;
2018;09;12;20.7;
2018;09;13;16.3;
2018;09;14;16.5;
2018;09;15;14.5;
2018;09;16;14.4;
2018;09;17;16.8;
2018;09;18;19.4;
2018;09;19;19.9;
2018;09;20;20.7;
2018;09;21;19.6;
2018;09;22;15;
2018;09;23;14.1;
2018;09;24;9.8;
2018;09;25;6.3;
2018;09;26;8.4;
2018;09;27;13.4;
2018;09;28;13.2;
2018;09;29;6.6;
2018;09;30;8;
2018;10;1;7.3;
2018;10;2;9.5;
2018;10;3;11.6;
2018;10;4;8.9;
2018;10;5;10.1;
2018;10;6;11.6;
2018;10;7;13.9;
2018;10;8;10.5;
2018;10;9;11.2;
2018;10;10;14.1;
2018;10;11;14.6;
2018;10;12;12.8;
2018;10;13;13.7;
2018;10;14;13.8;
2018;10;15;13.7;
2018;10;16;11;
2018;10;17;10.6;
2018;10;18;10.3;
2018;10;19;11.2;
2018;10;20;11.2;
2018;10;21;6.6;
2018;10;22;8.9;
2018;10;23;9.4;
2018;10;24;10.1;
2018;10;25;13;
2018;10;26;8.8;
2018;10;27;8.2;
2018;10;28;4.1;
2018;10;29;6.9;
2018;10;30;14.2;
2018;10;31;7.5;
2018;11;1;8.7;
2018;11;2;8.7;
2018;11;3;10.1;
2018;11;4;11.8;
2018;11;5;10.1;
2018;11;6;9.6;
2018;11;7;8.9;
2018;11;8;10.5;
2018;11;9;10.2;
2018;11;10;9.8;
2018;11;11;10.3;
2018;11;12;10;
2018;11;13;9.3;
2018;11;14;4.6;
2018;11;15;4.2;
2018;11;16;1.3;
2018;11;17;.5;
2018;11;18;-.9;
2018;11;19;.8;
2018;11;20;1.2;
2018;11;21;2.4;
2018;11;22;3.5;
2018;11;23;5;
2018;11;24;6.1;
2018;11;25;3.9;
2018;11;26;3.6;
2018;11;27;-1.6;
2018;11;28;-3.9;
2018;11;29;-3.4;
2018;11;30;-1.1;
2018;12;1;-.3;
2018;12;2;3.2;
2018;12;3;10.4;
2018;12;4;5;
2018;12;5;-.8;
2018;12;6;2.8;
2018;12;7;11;
2018;12;8;7.2;
2018;12;9;7.5;
2018;12;10;3.4;
2018;12;11;2.6;
2018;12;12;.5;
2018;12;13;-1.3;
2018;12;14;-1.6;
2018;12;15;-.6;
2018;12;16;-1.5;
2018;12;17;2;
2018;12;18;1.8;
2018;12;19;-.4;
2018;12;20;1.9;
2018;12;21;7.8;
2018;12;22;8.4;
2018;12;23;6.8;
2018;12;24;1.9;
2018;12;25;3.5;
2018;12;26;3.6;
2018;12;27;4.9;
2018;12;28;5;
2018;12;29;3.3;
2018;12;30;5.2;
2018;12;31;4.7;
2019;01;1;6.3;
2019;01;2;1.3;
2019;01;3;-1.8;
2019;01;4;-.4;
2019;01;5;4.7;
2019;01;6;.8;
2019;01;7;2.4;
2019;01;8;4.3;
2019;01;9;1;
2019;01;10;.3;
2019;01;11;-1.3;
2019;01;12;3.1;
2019;01;13;5.3;
2019;01;14;1.2;
2019;01;15;3.6;
2019;01;16;3.8;
2019;01;17;6.4;
2019;01;18;-2.1;
2019;01;19;-5;
2019;01;20;-2.3;
2019;01;21;-5.2;
2019;01;22;-5.4;
2019;01;23;-4.6;
2019;01;24;-3.5;
2019;01;25;-2.4;
2019;01;26;1.7;
2019;01;27;3.4;
2019;01;28;3.7;
2019;01;29;.4;
2019;01;30;-.8;
2019;01;31;-.4;
2019;02;1;1.7;
2019;02;2;2.5;
2019;02;3;.5;
2019;02;4;-1.7;
2019;02;5;-2.4;
2019;02;6;-1.2;
2019;02;7;-1.1;
2019;02;8;3;
2019;02;9;5.6;
2019;02;10;5.6;
2019;02;11;3.9;
2019;02;12;2;
2019;02;13;5.4;
2019;02;14;4.3;
2019;02;15;3.3;
2019;02;16;3.1;
2019;02;17;3;
2019;02;18;2.6;
2019;02;19;5.7;
2019;02;20;5.7;
2019;02;21;7.2;
2019;02;22;3.1;
2019;02;23;-2.8;
2019;02;24;-.3;
2019;02;25;5.7;
2019;02;26;6;
2019;02;27;5.7;
2019;02;28;11.3;
2019;03;1;8.7;
2019;03;2;4.9;
2019;03;3;9.8;
2019;03;4;9.9;
2019;03;5;5.6;
2019;03;6;7.3;
2019;03;7;9.8;
2019;03;8;7.2;
2019;03;9;8.4;
2019;03;10;9;
2019;03;11;3.3;
2019;03;12;4.8;
2019;03;13;7.1;
2019;03;14;6.2;
2019;03;15;9.3;
2019;03;16;8.4;
2019;03;17;10;
2019;03;18;5.2;
2019;03;19;5.1;
2019;03;20;4.9;
2019;03;21;6.7;
2019;03;22;9.6;
2019;03;23;11.7;
2019;03;24;9;
2019;03;25;5.7;
2019;03;26;6.7;
2019;03;27;6.8;
2019;03;28;8.5;
2019;03;29;8.2;
2019;03;30;8.2;
2019;03;31;9.8;
2019;04;1;7.8;
2019;04;2;9.6;
2019;04;3;13.3;
2019;04;4;14.3;
2019;04;5;14;
2019;04;6;11.1;
2019;04;7;9.2;
2019;04;8;12.1;
2019;04;9;10;
2019;04;10;7.3;
2019;04;11;5.3;
2019;04;12;4.2;
2019;04;13;5.3;
2019;04;14;5.1;
2019;04;15;8.1;
2019;04;16;9.3;
2019;04;17;9.5;
2019;04;18;12.1;
2019;04;19;14.7;
2019;04;20;13;
2019;04;21;12.7;
2019;04;22;12.8;
2019;04;23;12.8;
2019;04;24;17.3;
2019;04;25;20.4;
2019;04;26;15.8;
2019;04;27;10.8;
2019;04;28;10.5;
2019;04;29;8.3;
2019;04;30;12;
2019;05;1;11.5;
2019;05;2;14.2;
2019;05;3;9.1;
2019;05;4;6.1;
2019;05;5;7.2;
2019;05;6;6.4;
2019;05;7;8.1;
2019;05;8;13.6;
2019;05;9;14.1;
2019;05;10;12.9;
2019;05;11;12.1;
2019;05;12;9.9;
2019;05;13;9.7;
2019;05;14;9.5;
2019;05;15;6.5;
2019;05;16;8.3;
2019;05;17;12.3;
2019;05;18;16;
2019;05;19;18.3;
2019;05;20;14.1;
2019;05;21;16.1;
2019;05;22;12.8;
2019;05;23;13.1;
2019;05;24;15;
2019;05;25;16.1;
2019;05;26;16;
2019;05;27;17.9;
2019;05;28;13.7;
2019;05;29;11.3;
2019;05;30;13.6;
2019;05;31;17.4;
2019;06;1;20.7;
2019;06;2;23;
2019;06;3;24.4;
2019;06;4;23.6;
2019;06;5;24;
2019;06;6;20.8;
2019;06;7;19.5;
2019;06;8;17.5;
2019;06;9;20.3;
2019;06;10;24.1;
2019;06;11;26.2;
2019;06;12;24.4;
2019;06;13;22.3;
2019;06;14;24.9;
2019;06;15;24.8;
2019;06;16;20;
2019;06;17;21.3;
2019;06;18;23;
2019;06;19;23.2;
2019;06;20;21.9;
2019;06;21;22.8;
2019;06;22;20.9;
2019;06;23;20.9;
2019;06;24;23.4;
2019;06;25;27.1;
2019;06;26;29.3;
2019;06;27;24.9;
2019;06;28;20.9;
2019;06;29;22.2;
2019;06;30;26.9;
2019;07;1;27.4;
2019;07;2;22.1;
2019;07;3;19.3;
2019;07;4;19.7;
2019;07;5;21;
2019;07;6;24.8;
2019;07;7;17.7;
2019;07;8;17.4;
2019;07;9;15;
2019;07;10;18.1;
2019;07;11;18.9;
2019;07;12;17.1;
2019;07;13;17.5;
2019;07;14;17.3;
2019;07;15;18.7;
2019;07;16;17.6;
2019;07;17;19.4;
2019;07;18;20.9;
2019;07;19;19.1;
2019;07;20;24.3;
2019;07;21;18.8;
2019;07;22;22;
2019;07;23;26;
2019;07;24;25.5;
2019;07;25;26.1;
2019;07;26;26.8;
2019;07;27;24.1;
2019;07;28;24.1;
2019;07;29;24.4;
2019;07;30;22.7;
2019;07;31;18.6;
2019;08;1;20.7;
2019;08;2;20.2;
2019;08;3;18;
2019;08;4;18.2;
2019;08;5;20.8;
2019;08;6;21.7;
2019;08;7;20.4;
2019;08;8;20;
2019;08;9;23.1;
2019;08;10;18.8;
2019;08;11;22.2;
2019;08;12;17.2;
2019;08;13;19;
2019;08;14;15.2;
2019;08;15;17.5;
2019;08;16;16.2;
2019;08;17;19.3;
2019;08;18;23.1;
2019;08;19;19.5;
2019;08;20;18.5;
2019;08;21;16.4;
2019;08;22;17;
2019;08;23;18.3;
2019;08;24;22.6;
2019;08;25;22.1;
2019;08;26;23.9;
2019;08;27;22.9;
2019;08;28;22.7;
2019;08;29;22.8;
2019;08;30;22.6;
2019;08;31;25.4;
2019;09;1;19.7;
2019;09;2;14.5;
2019;09;3;14.6;
2019;09;4;17.5;
2019;09;5;17.4;
2019;09;6;15.1;
2019;09;7;13.6;
2019;09;8;14.1;
2019;09;9;13.1;
2019;09;10;13.9;
2019;09;11;14.9;
2019;09;12;15.4;
2019;09;13;17.1;
2019;09;14;14.4;
2019;09;15;16.2;
2019;09;16;16;
2019;09;17;14.5;
2019;09;18;10.5;
2019;09;19;8.3;
2019;09;20;8.8;
2019;09;21;11.9;
2019;09;22;12.4;
2019;09;23;12.8;
2019;09;24;15.1;
2019;09;25;15.3;
2019;09;26;14.2;
2019;09;27;16.5;
2019;09;28;15;
2019;09;29;18.2;
2019;09;30;16.3;
2019;10;1;15.7;
2019;10;2;9.3;
2019;10;3;9.3;
2019;10;4;9.4;
2019;10;5;8.9;
2019;10;6;8.3;
2019;10;7;4.4;
2019;10;8;10.2;
2019;10;9;11.9;
2019;10;10;10;
2019;10;11;10.8;
2019;10;12;13.7;
2019;10;13;16.7;
2019;10;14;14.4;
2019;10;15;11.7;
2019;10;16;13.4;
2019;10;17;10.6;
2019;10;18;14.5;
2019;10;19;13;
2019;10;20;10.8;
2019;10;21;11.5;
2019;10;22;12.8;
2019;10;23;12.3;
2019;10;24;10.3;
2019;10;25;11.7;
2019;10;26;11.1;
2019;10;27;11.7;
2019;10;28;6.5;
2019;10;29;4.2;
2019;10;30;1.8;
2019;10;31;.3;
2019;11;1;4.4;
2019;11;2;8.9;
2019;11;3;9.1;
2019;11;4;11.3;
2019;11;5;7.1;
2019;11;6;8.6;
2019;11;7;8.3;
2019;11;8;7.7;
2019;11;9;5.9;
2019;11;10;2.1;
2019;11;11;2.2;
2019;11;12;3.4;
2019;11;13;2.8;
2019;11;14;3.6;
