#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoen souboru: 14.02.2024 22:17
#Staenm publikovanch dat souhlaste s podmnkami uit tchto dat.

METADATA
Stanice ID;Jmno stanice;Zatek men;Konec men;Zempisn dlka;Zempisn ka;Nadmosk vka
U2MELN01;Mlnk;01.02.1962;31.12.1979;14.4833;50.3333;188
U2MELN01;Mlnk;01.12.1997;31.07.2002;14.4739;50.3558;184

PSTROJE
Pstroj;Zatek men;Konec men;Vka pstroje [m]
Teplomr;01.02.1962;31.12.1963;2

PRVEK
Prmrn denn teplota vzduchu [T.AVG

Popis:
Hodnota - hodnota prvku
Pznak - roziujc informace o hodnot

DATA
Rok;Msc;Den;Hodnota;Pznak
1962;11;27;.8;
1962;11;28;.5;
1962;11;29;1.6;
1962;11;30;3.4;
1962;12;1;-.5;
1962;12;2;-3.8;
1962;12;3;-7.9;
1962;12;4;-7.5;
1962;12;5;-5.3;
1962;12;6;-2.8;
1962;12;7;-4.6;
1962;12;8;-5;
1962;12;9;-.5;
1962;12;10;3.8;
1962;12;11;3.9;
1962;12;12;3.9;
1962;12;13;-.1;
1962;12;14;.5;
1962;12;15;2.1;
1962;12;16;3.5;
1962;12;17;2.1;
1962;12;18;.5;
1962;12;19;-1.3;
1962;12;20;-4.2;
1962;12;21;-8.4;
1962;12;22;-12.5;
1962;12;23;-12.8;
1962;12;24;-9.3;
1962;12;25;-10.1;
1962;12;26;-8.7;
1962;12;27;-13.1;
1962;12;28;-10.5;
1962;12;29;-10.3;
1962;12;30;-3.3;
1962;12;31;-4.5;
1963;01;1;-7.4;
1963;01;2;-6;
1963;01;3;.2;
1963;01;4;.7;
1963;01;5;0;
1963;01;6;.5;
1963;01;7;-1.1;
1963;01;8;-4.8;
1963;01;9;-6.2;
1963;01;10;-8.6;
1963;01;11;-13.8;
1963;01;12;-13.8;
1963;01;13;-14.6;
1963;01;14;-8.6;
1963;01;15;-10.7;
1963;01;16;-11.2;
1963;01;17;-12;
1963;01;18;-10.7;
1963;01;19;-8.5;
1963;01;20;-11;
1963;01;21;-11.7;
1963;01;22;-9;
1963;01;23;-6.5;
1963;01;24;-3.2;
1963;01;25;-1.3;
1963;01;26;-1.5;
1963;01;27;-2.7;
1963;01;28;-5.1;
1963;01;29;-9.4;
1963;01;30;-13.4;
1963;01;31;-12.3;
1963;02;1;-13.5;
1963;02;2;-12;
1963;02;3;-12.5;
1963;02;4;-11.3;
1963;02;5;-12.3;
1963;02;6;-10.2;
1963;02;7;-8.4;
1963;02;8;-4.2;
1963;02;9;-1;
1963;02;10;1.1;
1963;02;11;1.3;
1963;02;12;.9;
1963;02;13;-.4;
1963;02;14;-1.9;
1963;02;15;-2;
1963;02;16;-3.3;
1963;02;17;-3.2;
1963;02;18;-.8;
1963;02;19;-2.5;
1963;02;20;-2.8;
1963;02;21;-6.3;
1963;02;22;-6.7;
1963;02;23;-13.5;
1963;02;24;-13.1;
1963;02;25;-11.2;
1963;02;26;-3.3;
1963;02;27;-10.1;
1963;02;28;-9;
1963;03;1;-10.9;
1963;03;2;-9.8;
1963;03;3;-5.6;
1963;03;4;-2;
1963;03;5;-2.7;
1963;03;6;.7;
1963;03;7;4.1;
1963;03;8;4.3;
1963;03;9;3.8;
1963;03;10;3.7;
1963;03;11;5.7;
1963;03;12;5.7;
1963;03;13;3.2;
1963;03;14;.7;
1963;03;15;-.5;
1963;03;16;1.3;
1963;03;17;.5;
1963;03;18;2.5;
1963;03;19;3.6;
1963;03;20;4.2;
1963;03;21;2.1;
1963;03;22;-.7;
1963;03;23;-2.1;
1963;03;24;1.1;
1963;03;25;5.5;
1963;03;26;5.3;
1963;03;27;3.6;
1963;03;28;4.3;
1963;03;29;5.8;
1963;03;30;7.6;
1963;03;31;5.6;
1963;04;1;2.5;
1963;04;2;1.3;
1963;04;3;1.8;
1963;04;4;4.4;
1963;04;5;6.9;
1963;04;6;10.5;
1963;04;7;10.6;
1963;04;8;6.6;
1963;04;9;8.8;
1963;04;10;12.8;
1963;04;11;13.2;
1963;04;12;13.7;
1963;04;13;6;
1963;04;14;7.4;
1963;04;15;9.5;
1963;04;16;12.2;
1963;04;17;15;
1963;04;18;13.3;
1963;04;19;14.2;
1963;04;20;13.2;
1963;04;21;14.8;
1963;04;22;12.7;
1963;04;23;12.1;
1963;04;24;11.5;
1963;04;25;10.4;
1963;04;26;6.2;
1963;04;27;8;
1963;04;28;12.2;
1963;04;29;11.8;
1963;04;30;9.5;
1963;05;1;13.1;
1963;05;2;11.3;
1963;05;3;6.8;
1963;05;4;5;
1963;05;5;8.2;
1963;05;6;12.1;
1963;05;7;13.4;
1963;05;8;13;
1963;05;9;13.4;
1963;05;10;14.3;
1963;05;11;15.1;
1963;05;12;9.9;
1963;05;13;13.7;
1963;05;14;12.7;
1963;05;15;13.2;
1963;05;16;15.8;
1963;05;17;14.5;
1963;05;18;12.2;
1963;05;19;11.3;
1963;05;20;9.9;
1963;05;21;10.7;
1963;05;22;15.4;
1963;05;23;18.9;
1963;05;24;19.7;
1963;05;25;15.3;
1963;05;26;15.7;
1963;05;27;17.7;
1963;05;28;17.4;
1963;05;29;17.8;
1963;05;30;18.6;
1963;05;31;17.8;
1963;06;1;14.7;
1963;06;2;11.2;
1963;06;3;12.9;
1963;06;4;16.2;
1963;06;5;19.6;
1963;06;6;21.4;
1963;06;7;21.5;
1963;06;8;19.7;
1963;06;9;17.4;
1963;06;10;18.1;
1963;06;11;18.8;
1963;06;12;18.3;
1963;06;13;18.8;
1963;06;14;18.3;
1963;06;15;14.4;
1963;06;16;14.5;
1963;06;17;17;
1963;06;18;19.6;
1963;06;19;12;
1963;06;20;14.1;
1963;06;21;17.8;
1963;06;22;19.8;
1963;06;23;17.7;
1963;06;24;17.9;
1963;06;25;18.9;
1963;06;26;17.9;
1963;06;27;21.6;
1963;06;28;24;
1963;06;29;17.1;
1963;06;30;20.5;
1963;07;1;17.4;
1963;07;2;20.2;
1963;07;3;19.1;
1963;07;4;19.5;
1963;07;5;21;
1963;07;6;19.9;
1963;07;7;21;
1963;07;8;15.9;
1963;07;9;16.4;
1963;07;10;17.7;
1963;07;11;16.6;
1963;07;12;16.2;
1963;07;13;20.4;
1963;07;14;16.7;
1963;07;15;18.9;
1963;07;16;21.1;
1963;07;17;21.8;
1963;07;18;22.5;
1963;07;19;22.7;
1963;07;20;21.7;
1963;07;21;20.4;
1963;07;22;20.4;
1963;07;23;22.9;
1963;07;24;23.3;
1963;07;25;26.3;
1963;07;26;15.3;
1963;07;27;15.7;
1963;07;28;15.4;
1963;07;29;17;
1963;07;30;17.1;
1963;07;31;19.8;
1963;08;1;23.8;
1963;08;2;24;
1963;08;3;24;
1963;08;4;22.7;
1963;08;5;20.7;
1963;08;6;23.5;
1963;08;7;23.6;
1963;08;8;17;
1963;08;9;17.1;
1963;08;10;14.6;
1963;08;11;19.8;
1963;08;12;19.3;
1963;08;13;17.2;
1963;08;14;17.4;
1963;08;15;17.4;
1963;08;16;16.2;
1963;08;17;19;
1963;08;18;12;
1963;08;19;14.4;
1963;08;20;16.6;
1963;08;21;13.9;
1963;08;22;12.4;
1963;08;23;16.5;
1963;08;24;16.7;
1963;08;25;15.4;
1963;08;26;21.3;
1963;08;27;18.3;
1963;08;28;14.8;
1963;08;29;12.7;
1963;08;30;12.5;
1963;08;31;14.4;
1963;09;1;16.4;
1963;09;2;16.3;
1963;09;3;17.1;
1963;09;4;15.6;
1963;09;5;14.7;
1963;09;6;15.9;
1963;09;7;13.2;
1963;09;8;14.4;
1963;09;9;12.3;
1963;09;10;11.4;
1963;09;11;12.2;
1963;09;12;14.5;
1963;09;13;14.9;
1963;09;14;14.6;
1963;09;15;16.4;
1963;09;16;16.7;
1963;09;17;17.4;
1963;09;18;18;
1963;09;19;18.8;
1963;09;20;17.9;
1963;09;21;17.6;
1963;09;22;16.6;
1963;09;23;17.1;
1963;09;24;16.9;
1963;09;25;12.5;
1963;09;26;10.9;
1963;09;27;12.2;
1963;09;28;8.1;
1963;09;29;10.1;
1963;09;30;13;
1963;10;1;10.7;
1963;10;2;12.7;
1963;10;3;9.3;
1963;10;4;11.3;
1963;10;5;8.8;
1963;10;6;6.3;
1963;10;7;8.7;
1963;10;8;5.8;
1963;10;9;7.3;
1963;10;10;9.4;
1963;10;11;13;
1963;10;12;10.1;
1963;10;13;13.8;
1963;10;14;9.2;
1963;10;15;4.7;
1963;10;16;5.7;
1963;10;17;8.2;
1963;10;18;11.1;
1963;10;19;8.9;
1963;10;20;6;
1963;10;21;7.3;
1963;10;22;12.6;
1963;10;23;9.2;
1963;10;24;9.8;
1963;10;25;5.8;
1963;10;26;5.9;
1963;10;27;6.8;
1963;10;28;5.2;
1963;10;29;2.9;
1963;10;30;1.5;
1963;10;31;8.6;
1963;11;1;8.8;
1963;11;2;7.2;
1963;11;3;8;
1963;11;4;7.5;
1963;11;5;8.8;
1963;11;6;8.7;
1963;11;7;8.9;
1963;11;8;10.2;
1963;11;9;10.8;
1963;11;10;8.4;
1963;11;11;10;
1963;11;12;10.7;
1963;11;13;7.5;
1963;11;14;3.1;
1963;11;15;3.4;
1963;11;16;7.6;
1963;11;17;4.9;
1963;11;18;10.2;
1963;11;19;13.5;
1963;11;20;9.3;
1963;11;21;3.4;
1963;11;22;7.4;
1963;11;23;6.3;
1963;11;24;4.4;
1963;11;25;3;
1963;11;26;3.9;
1963;11;27;5;
1963;11;28;5.4;
1963;11;29;4.9;
1963;11;30;4.9;
1963;12;1;2.4;
1963;12;2;.5;
1963;12;3;.8;
1963;12;4;.5;
1963;12;5;-.1;
1963;12;6;-1.1;
1963;12;7;-1.6;
1963;12;8;-2.4;
1963;12;9;-5.2;
1963;12;10;-5;
1963;12;11;-3.2;
1963;12;12;-3;
1963;12;13;-8.1;
1963;12;14;-9.9;
1963;12;15;-11.8;
1963;12;16;-7.3;
1963;12;17;-10.4;
1963;12;18;-9.3;
1963;12;19;-13.7;
1963;12;20;-10.5;
1963;12;21;-7.6;
1963;12;22;-8.8;
1963;12;23;-13.7;
1963;12;24;-8;
1963;12;25;-5.1;
1963;12;26;-1.3;
1963;12;27;.8;
1963;12;28;-3.4;
1963;12;29;-2.9;
1963;12;30;-2.5;
1963;12;31;-1.2;
